,char,tag
1511,"['8', '家', '庭', '背', '景', '史', '蒂', '芬', '·', '霍', '金', '9', '1', '9', '4', '2', '年', '1', '月', '8', '日', '出', '生', '于', '英', '国', '牛', '津', '，', '他', '的', '父', '亲', '弗', '兰', '克', '与', '母', '亲', '伊', '莎', '贝', '尔', '都', '就', '读', '于', '牛', '津', '大', '学', '，', '弗', '兰', '克', '主', '修', '医', '学', '，', '伊', '莎', '贝', '尔', '学', '习', '哲', '学', '、', '政', '治', '学', '和', '经', '济', '学']","['O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'M_人物', 'M_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1512,"['《', '我', '会', '永', '远', '爱', '着', '你', '》', '是', '在', '1', '7', 'k', '小', '说', '网', '连', '载', '的', '小', '说', '，', '作', '者', '是', '我', '来', '自', '孤', '独', '星', '球']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1513,"['《', '是', '你', '叫', '我', '》', '是', '由', '林', '夕', '作', '词', '，', '包', '小', '柏', '作', '曲', '，', '周', '华', '健', '演', '唱', '的', '一', '首', '歌', '，', '收', '录', '于', '专', '辑', '《', '弦', '弦', '全', '全', '》', '中']","['O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O']"
1514,"['比', '尔', '·', '卡', '特', '莱', '特', '（', 'b', 'i', 'l', 'l', ' ', 'c', 'a', 'r', 't', 'w', 'r', 'i', 'g', 'h', 't', '）', '，', '1', '9', '5', '7', '年', '7', '月', '3', '0', '日', '出', '生', '于', '美', '国', '加', '利', '福', '利', '亚', '州', '洛', '蒂', '，', '1', '前', '美', '国', '职', '业', '篮', '球', '运', '动', '员', '，', '司', '职', '中', '锋', '，', '绰', '号', '“', '比', '尔', '先', '生', '”', '（', 'm', 'r']","['B_人物', 'M_人物', 'M_人物', 'M_人物', 'M_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1515,"['随', '后', '，', '出', '演', '了', '由', '空', '证', '电', '视', '艺', '术', '中', '心', '出', '品', '，', '宋', '海', '波', '导', '演', '指', '导', '的', '军', '旅', '战', '争', '剧', '《', '绝', '密', '5', '4', '3', '》', '（', '原', '名', '《', '大', '器', '》', '）']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1516,"['在', '成', '功', '帮', '助', '日', '本', '女', '子', '国', '家', '队', '入', '围', '2', '0', '1', '1', '年', '德', '国', '女', '足', '世', '界', '杯', '之', '后', '，', '安', '藤', '梢', '也', '将', '2', '0', '1', '0', '年', '亚', '洲', '杯', '（', '就', '是', '我', '国', '女', '足', '收', '获', '公', '平', '竞', '赛', '奖', '实', '现', '最', '近', '几', '年', '荣', '誉', '方', '面', '零', '的', '突', '破', '的', '那', '一', '届', '）', '金', '靴', '奖', '纳', '入', '怀', '中']","['O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1517,"['2', '0', '0', '8', '年', '8', '月', '在', '克', '罗', '斯', '1', '8', '岁', '时', '他', '入', '选', '了', '埃', '尔', '茨', '（', 'd', 'i', 'e', 't', 'e', 'r', 'e', 'i', 'l', 't', 's', '）', '率', '领', '的', '德', '国', '2', '1', '岁', '以', '下', '国', '家', '足', '球', '队', '（', 'u', '-', '2', '1', '）', '，', '随', '后', '在', '9', '月', '5', '日', '对', '阵', '北', '爱', '尔', '兰', '的', '处', '子', '战', '中', '首', '发', '出', '场', '并', '攻', '入', '1', '球']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1518,"['《', '热', '情', '似', '火', '》', '是', '由', '2', '0', '世', '纪', '福', '克', '斯', '家', '庭', '娱', '乐', '公', '司', '出', '品', '的', '爱', '情', '喜', '剧', '电', '影', '，', '由', '比', '利', '·', '怀', '尔', '德', '执', '导', '，', '杰', '克', '·', '莱', '蒙', '、', '玛', '丽', '莲', '·', '梦', '露', '、', '乔', '治', '·', '拉', '夫', '特', '等', '主', '演', '的']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'M_人物', 'M_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1519,"['早', '年', '，', '吴', '宇', '森', '拍', '摄', '的', '《', '英', '雄', '本', '色', '》', '、', '《', '辣', '手', '神', '探', '》', '、', '《', '喋', '血', '双', '雄', '》', '等', '枪', '战', '片', '在', '香', '港', '又', '叫', '好', '又', '叫', '座']","['O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1520,"['3', '4', '焚', '书', '秦', '始', '皇', '三', '十', '四', '年', '（', '前', '2', '1', '3', '年', '）', '，', '淳', '于', '越', '是', '以', '儒', '家', '的', '立', '场', '来', '看', '待', '秦', '朝', '的', '政', '治', '，', '同', '秦', '始', '皇', '的', '思', '想', '和', '行', '动', '是', '格', '格', '不', '入', '的', '，', '使', '得', '秦', '始', '皇', '大', '为', '不', '满', '，', '把', '淳', '于', '越', '交', '给', '丞', '相', '李', '斯', '处', '理']","['O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1521,"['魏', '后', '凯', '，', '中', '国', '胡', '锦', '涛', '政', '権', 'の', '挑', '戦', '(', '第', '4', '章', ')', ',', ' ', 'ア', 'ジ', 'ア', '経', '済', '研', '究', '所', 'i', 'd', 'e', '-', 'j', 'e', 't', 'r', 'o', '，', '2', '0', '0', '6', '年', '2', '月', ',', ' ', 'p', 'p']","['B_人物', 'M_人物', 'E_人物', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1522,"['杜', '经', '国', '，', '安', '徽', '省', '合', '肥', '市', '人', '，', '1', '9', '3', '1', '年', '8', '月', '生', '，', '2', '0', '1', '3', '年', '3', '月', '2', '3', '日', '逝', '世']","['B_人物', 'M_人物', 'E_人物', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1523,"['安', '东', '尼', '·', '马', '库', '斯', '（', '1', '9', '6', '2', '~', '1', '9', '9', '6', '）', '，', '男', '，', '出', '生', '在', '印', '度', '尼', '西', '亚', '，', '绰', '号', '“', '地', '狱', '魔', '王', '”', '，', '身', '高', '1', '8', '8', '厘', '米', '，', '体', '重', '1', '0', '2', '公', '斤', '，', '卧', '推', '1', '6', '0', '公', '斤', '，', '深', '蹲', '5', '6', '0', '公', '斤']","['B_人物', 'M_人物', 'M_人物', 'M_人物', 'M_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1524,"['姚', '军', '1', '笔', '名', '昕', '涛', ',', ' ', '凌', '波', '（', '斋', '）', '工', '作', '室', '主', '人', '，', '辽', '宁', '沈', '阳', '人', '，', '祖', '籍', '河', '北', '唐', '山']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1525,"['1', '9', '4', '0', '年', '，', '杨', '宪', '益', '毕', '业', '回', '国', '，', '戴', '乃', '迭', '，', '很', '难', '想', '象', '这', '样', '一', '位', '年', '轻', '漂', '亮', '的', '英', '国', '姑', '娘', '，', '怎', '么', '会', '跟', '随', '杨', '宪', '益', '来', '到', '当', '时', '正', '处', '于', '战', '乱', '之', '中', '的', '中', '国']","['O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家']"
1526,"['赵', '立', '峰', '，', '吉', '林', '大', '学', '汽', '车', '学', '院', '博', '士', '，', '发', '动', '机', '专', '业', '，', '擅', '长', '发', '动', '机', '电', '控', '、', '流', '动', '分', '析', '、', '有', '限', '元', '，', '发', '表', '论', '文', '1', '0', '余', '篇', '，', '主', '持', '、', '参', '与', '科', '研', '项', '目', '1', '0', '余', '项']","['B_人物', 'M_人物', 'E_人物', 'O', 'B_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1527,"['《', '施', '琅', '大', '将', '军', '》', '是', '宁', '海', '强', '执', '导', '，', '福', '建', '电', '影', '制', '片', '厂', '摄', '制', '，', '由', '吴', '京', '安', '、', '彭', '丹', '、', '冯', '国', '庆', '、', '王', '虎', '城', '等', '主', '演', '的', '一', '部', '古', '装', '历', '史', '剧']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1528,"['王', '叔', '晖', '（', '1', '9', '1', '2', '—', '1', '9', '8', '5', '）', '浙', '江', '绍', '兴', '人', '，', '当', '代', '工', '笔', '重', '彩', '画', '的', '大', '家', '巨', '匠']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1529,"['杨', '雁', '伍', '，', '男', '，', '出', '生', '于', '陕', '西', '省', '富', '平', '县']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点']"
1530,"['《', '银', '河', '畅', '想', '曲', '》', '是', '连', '载', '于', '1', '7', 'k', '小', '说', '网', '的', '网', '络', '小', '说', '，', '作', '者', '是', '文', '衍']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1531,"['《', '大', '雄', '》', '是', '古', '巨', '基', '2', '0', '0', '4', '年', '发', '行', '的', '专', '辑', '，', '2', '0', '0', '4', '年', '7', '月', '2', '4', '日', '金', '牌', '大', '风', '发', '行', '，', '主', '打', '歌', '《', '爱', '与', '诚', '》']","['O', 'B_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_歌曲', 'M_歌曲', 'E_歌曲', 'O']"
1532,"['宇', '文', '贵', '（', '5', '6', '0', '-', '5', '7', '6', '年', '）', '字', '乾', '福', '，', '代', '郡', '武', '川', '人']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O']"
1533,"['《', '没', '有', '你', '我', '不', '可', '独', '活', '》', '是', '连', '载', '于', '1', '7', 'k', '小', '说', '网', '的', '小', '说', '，', '作', '者', '是', '汐', '风', '洛', '月']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1534,"['刘', '海', '丰', '，', '男', '，', '汉', '族', '，', '本', '科', '学', '历', '，', '1', '9', '9', '6', '年', '7', '月', '参', '加', '工', '作', '，', '1', '9', '9', '8', '年', '1', '2', '月', '加', '入', '中', '国', '共', '产', '党', '，', '曾', '任', '北', '京', '市', '顺', '义', '区', '双', '丰', '街', '道', '办', '事', '处', '主', '任', '，', '现', '任', '北', '京', '顺', '义', '区', '南', '彩', '镇', '党', '委', '副', '书', '记', '、', '镇', '长']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1535,"['王', '苗', '，', '1', '9', '7', '5', '年', '1', '1', '月', '生', '，', '河', '北', '高', '阳', '人']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O']"
1536,"['李', '仙', '舟', '，', '字', '树', '修', '，', '又', '名', '绍', '膺', '，', '1', '9', '0', '8', '年', '1', '2', '月', '1', '8', '日', '出', '生', '于', '四', '川', '省', '(', '今', '属', '重', '庆', '市', ')', '涪', '州', '大', '顺', '场', '龙', '凤', '坪', '(', '今', '涪', '陵', '市', '大', '顺', '乡', '中', '心', '村', ')', '的', '一', '个', '乡', '村', '中', '医', '家', '庭']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1537,"['个', '人', '简', '介', '姚', '蔚', '，', '经', '济', '学', '硕', '士', '，', '现', '任', '《', '方', '得', '网', '》', '总', '编', '辑', '，', '《', '商', '用', '汽', '车', '新', '闻', '》', '创', '始', '人', '，', '中', '国', '数', '量', '经', '济', '学', '会', '和', '中', '国', '注', '册', '会', '计', '师', '协', '会', '会', '员']","['O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1538,"['《', '飞', '虎', '队', '》', '是', '山', '东', '卫', '视', '传', '媒', '、', '枣', '庄', '广', '播', '电', '视', '台', '、', '北', '京', '完', '美', '影', '视', '联', '合', '出', '品', '的', '抗', '战', '剧', '，', '由', '钱', '雁', '秋', '执', '导', '，', '张', '子', '健', '、', '贺', '刚', '、', '钟', '卫', '华', '、', '梁', '琳', '琳', '、', '淳', '于', '珊', '珊', '、', '杨', '棋', '珺', '主', '演', '1']","['O', 'B_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1539,"['而', '这', '部', '集', '结', '了', '鹿', '晗', ' ', '撒', '贝', '宁', ' ', '李', '易', '峰', ' ', '陶', '喆', ' ', '杨', '澜', ' ', '周', '迅', ' ', 'a', 'n', 'g', 'e', 'l', 'a', 'b', 'a', 'b', 'y', ' ', '黄', '晓', '明', ' ', '郑', '恺', ' ', '李', '晨', ' ', '小', 's', ' ', '蔡', '康', '永', ' ', '张', '杰', '等', '人', '祝', '福', '的', '电', '影', ' ', '却', '在', '1', '0', '.', '2', '0', '日', '上', '映', '首', '日', ' ', '票', '房', ' ', '才', '6', '4', 'w', '王', '力', '宏', '（', 'l', 'e', 'e', 'h', 'o', 'm', ' ', 'w', 'a', 'n', 'g', '）', '，', '1', '9', '7', '6', '年', '5', '月', '1', '7', '日', '出', '生', '于', '美', '国', '纽', '约', '罗', '切', '斯', '特', '，', '祖', '籍', '浙', '江', '义', '乌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1540,"['郭', '治', '鑫', '，', ' ', '男', '，', '汉', '族', '，', '1', '9', '6', '1', '年', '7', '月', '出', '生', '于', '辽', '宁', '省', '法', '库', '县', '，', '1', '9', '8', '2', '年', '8', '月', '参', '加', '工', '作', '，', ' ', '1', '9', '8', '5', '年', '6', '月', '加', '入', '中', '国', '共', '产', '党', '，', '毕', '业', '于', '辽', '宁', '阜', '新', '财', '校', '工', '业', '企', '业', '财', '务', '专', '业']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1541,"['妖', '怪', '天', '国', '是', '日', '本', '导', '演', '家', '手', '冢', '真', '（', '动', '画', '大', '师', '手', '冢', '治', '虫', '的', '长', '子', '）', '，', '1', '9', '9', '0', '年', '的', '作', '品', '，', '片', '长', '7', '5', '分', '钟']","['B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1542,"['《', '天', '津', '闲', '人', '》', '是', '由', '郑', '大', '圣', '执', '导', '，', '杨', '淼', '、', '管', '新', '城', '、', '张', '金', '元', '等', '人', '主', '演', '的', '剧', '情', '电', '影']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
